http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/022838A14D388C9A85257FF700559AE2?OpenDocument&lang=fra&,CMG OFFICE INTERIORS,4500351233,2016-06-22,0665 Autre équipement ,2016-06-23 to 2016-07-08,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,52 554.18 $,0.00 $,52 554.18 $,Meuble de bureau - remis en état et réparationServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/E6373C6689C345E485257FF7005599B3?OpenDocument&lang=fra&,EXCEL HUMAN RESOURCES,4500351196,2016-06-22,0813 Services d'aide temporaire,2016-06-27 to 2016-11-10,TC - Contrat à source concurrentielle,Non,"TH - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,11 981.28 $,0.00 $,11 981.28 $,Services d'exploitation des installations Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/61DD26E9F50AEB3785257FF700559A40?OpenDocument&lang=fra&,GILMORE PRINTING SERVICES INC.,4500351215,2016-06-22,"1143 Matière imprimée, incluant livres, journaux, images, textes, manuscrits et formules",2016-06-22 to 2017-07-22,TC - Contrat à source concurrentielle,Ceci est un contrat pluriannuel,PS1 - Contrat à long formulaire,Aucun,22 969.51 $,0.00 $,22 969.51 $,Services de reproductionSécurité des produits de consommation et des produits chimiques utilisés au travail
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/18F3C2A157A7DE6A85257FF70055B6C3?OpenDocument&lang=fra&,SANOFI PASTEUR LIMITED,H352551493,2016-06-22,1132 Produits pharmaceutiques et autres produits médicaux,2016-06-22 to 2017-03-31,TC - Contrat à source concurrentielle,Non,9200 - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de Santé Canada,Aucun,12 966.30 $,0.00 $,12 966.30 $,Produits pharmaceutiques et biologiquesSoins de santé primaires aux membres des Premières nations et aux Inuits
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/E064D037B974E9EB85257FF700559916?OpenDocument&lang=fra&,BROOKFIELD GLOBAL INTEGRATED,4500351180,2016-06-21,0645 Autres bâtiments ,2016-06-21 to 2017-03-31,TN - Contrat à source unique,Non,PO - Commande d’achat,Aucun,24 460.21 $,0.00 $,24 460.21 $,Autres travaux d'installationSoutien de l'infrastructure de santé dans les collectivités des Premières nations et des Inuits
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/93721A0E9FEC4D8285257FF70055987E?OpenDocument&lang=fra&,CARDINAL HEALTH CANADA INC.,4500351162,2016-06-21,"1243 Instruments de mesure, de contrôle, de laboratoire - Instruments de médecine et d'optique",2016-06-21 to 2016-07-29,TC - Contrat à source concurrentielle,Non,PO - Commande d’achat,Aucun,13 734.91 $,0.00 $,13 734.91 $,"Instruments, équipement et fournitures médicaux et chirurgicauxSoins de santé primaires aux membres des Premières nations et aux Inuits"
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/1EC35CB5C4A40DAF85257FF70055AE31?OpenDocument&lang=fra&,CISTEL TECHNOLOGY INC.,4600001204,2016-06-21,0473 Experts-conseils en technologie de l'information et en télécommunications,2016-06-21 to 2018-06-20,OB - Contrat à source concurrentielle,Ceci est un contrat pluriannuel,"GPW - Ceci est un contrat comportant des autorisations des tâches qui peut être initié par Santé Canada, l'Agence de la santé publique du Canada ou SPAC",Aucun,4 161 564.00 $,0.00 $,4 161 564.00 $,Services de programmationServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/6F1EDDFDA3115ECD85257FF70055AED8?OpenDocument&lang=fra&,MODIS CANADA INC.,4600001205,2016-06-21,0473 Experts-conseils en technologie de l'information et en télécommunications,2016-06-21 to 2018-06-20,OB - Contrat à source concurrentielle,Ceci est un contrat pluriannuel,"GPW - Ceci est un contrat comportant des autorisations des tâches qui peut être initié par Santé Canada, l'Agence de la santé publique du Canada ou SPAC",Aucun,2 774 376.00 $,0.00 $,2 774 376.00 $,Services de programmationServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/A7DADFE1418E240485257FF70055CDF9?OpenDocument&lang=fra&,NISHA TECHNOLOGIES INC.,R6506,2016-06-21,1283 Matériel informatique - environnement informatique client,2016-06-21 to 2016-07-22,TC - Contrat à source concurrentielle,Non,S200 - Document contractuel distribué par Services partagés Canada (SPC) au nom de Santé Canada,Aucun,10 133.84 $,0.00 $,10 133.84 $,Équipement pour le traitement automatique de données configuration du systèmeProduits de santé
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/97616EBE1A8B4E2185257FF7005597CE?OpenDocument&lang=fra&,AVI-SPL CANADA LTD,4500351108,2016-06-20,1239 Autre matériel et pièces de bureau ,2016-06-22 to 2016-09-30,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,41 381.40 $,0.00 $,41 381.40 $,Machines de bureau diversesServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/206B9829390499E985257FF700558873?OpenDocument&lang=fra&,GEORGETOWN UNIVERSITY,4500350716,2016-06-20,0491 Services de conseillers en gestion,2016-06-20 to 2017-01-31,AC - Préavis d'adjudication de contrat,Non,PS1 - Contrat à long formulaire,Aucun,76 868.36 $,0.00 $,76 868.36 $,Analyses de données - autre que scientifiqueConsommation et abus de substances
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/ECAE70BBF55BD8F685257FF70055CC4C?OpenDocument&lang=fra&,HEWLETT PACKARD,R5963,2016-06-20,1283 Matériel informatique - environnement informatique client,2016-06-20 to 2016-07-20,TC - Contrat à source concurrentielle,Non,S200 - Document contractuel distribué par Services partagés Canada (SPC) au nom de Santé Canada,Aucun,29 782.28 $,0.00 $,29 782.28 $,Équipement pour le traitement automatique de données configuration du systèmeServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/2FE02C2DE4295A2385257FF70055CCE0?OpenDocument&lang=fra&,NOVA NETWORKS INC,R6128,2016-06-20,1283 Matériel informatique - environnement informatique client,2016-06-20 to 2016-07-20,TC - Contrat à source concurrentielle,Non,S200 - Document contractuel distribué par Services partagés Canada (SPC) au nom de Santé Canada,Aucun,89 482.26 $,0.00 $,89 482.26 $,Commandes d'appareil d'ordinateur mini et microServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/174503831C6538D885257FF70055CB2E?OpenDocument&lang=fra&,WATERTRAX INC.,HT42651684,2016-06-20,0491 Services de conseillers en gestion,2016-06-07 to 2017-03-31,TN - Contrat à source unique,Non,9200 - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de Santé Canada,Aucun,206 020.46 $,0.00 $,206 020.46 $,Analyses de données - autre que scientifiqueSoins de santé primaires aux membres des Premières nations et aux Inuits
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/45ABEF8EDEB7440B85257FF70055971F?OpenDocument&lang=fra&,ALTIS HUMAN RESOURCES,4500351057,2016-06-17,"0451 Autres services de santé, non spécifiés ailleurs",2016-06-20 to 2016-09-30,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,11 542.95 $,0.00 $,11 542.95 $,Services technique et professionnel en santéSoins de santéRisques pour la santé liés à l’environne
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/A7C3FF1E0EB6346885257FF70055967A?OpenDocument&lang=fra&,CMG OFFICE INTERIORS,4500351042,2016-06-17,0665 Autre équipement ,2015-11-01 to 2016-04-30,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,62 325.72 $,0.00 $,62 325.72 $,Meuble de bureau - remis en état et réparationServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/3D1DC3ADF8033B1B85257FF70055B1F9?OpenDocument&lang=fra&,GLOBAL UPHOLSTERY,H108562551,2016-06-17,1231 Mobilier et ameublement du bureau incluant des pièces,2016-06-15 to 2016-08-01,TN - Contrat à source unique,Non,9200 - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de Santé Canada,Aucun,278 212.27 $,0.00 $,278 212.27 $,Meubles de bureauServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/FE0649ED2AE4DC5585257FF7005594B4?OpenDocument&lang=fra&,ONTARIO DENTAL ASSOCIATION,4500351013,2016-06-17,0455 Services dentaires,2016-06-27 to 2016-07-08,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,11 576.00 $,0.00 $,11 576.00 $,Soins de santéPrestations supplémentaires en santé à l'intention des membres des Premières Nations et des Inuits
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/22583713C589E6D185257FF70055954B?OpenDocument&lang=fra&,PRICEWATERHOUSECOOPERLLP,4500351033,2016-06-17,0473 Experts-conseils en technologie de l'information et en télécommunications,2016-06-19 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"SAC - Ceci est un arrangement en matière d'approvisionnement de Santé Canada, de l'Agence de la santé publique du Canada ou de SPAC",Aucun,1 017 258.90 $,0.00 $,1 017 258.90 $,Analyses de données - autre que scientifiqueSoutien de l'infrastructure de santé dans les collectivités des Premières nations et des Inuits
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/D7707D4F35A072AB85257FF7005595EA?OpenDocument&lang=fra&,TURTLE ISLAND STAFFING,4500351038,2016-06-17,0813 Services d'aide temporaire,2016-06-27 to 2016-09-09,TC - Contrat à source concurrentielle,Non,"TH - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,10 991.06 $,0.00 $,10 991.06 $,Services d'examen et d'élaboration de politiquesProduits de santé
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/21D6F7F33591647285257FF70055937F?OpenDocument&lang=fra&,CANADIAN STANDARDS ASSOCIATION,4500351000,2016-06-16,0361 Abonnements électroniques et publications électroniques,2016-06-16 to 2017-03-31,TN - Contrat à source unique,Non,PO - Commande d’achat,Aucun,19 094.74 $,0.00 $,19 094.74 $,"Services de nouvelles automatisées, service informatique ou autres services d'information (y compris des services d'acquisition de données, versions électroniques de livres, de périodiques)Sécurité des produits de consommation et des produits chimiques utilisés au travail"
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/2C4AAC083310D66185257FF7005590F8?OpenDocument&lang=fra&,MASHA KRUPP TRANSLATION,4500350952,2016-06-16,0494 Services de Traduction,2016-06-16 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,10 000.00 $,0.00 $,10 000.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/849269BCD845415B85257FF700559187?OpenDocument&lang=fra&,MASHA KRUPP TRANSLATION,4500350957,2016-06-16,0494 Services de Traduction,2016-06-16 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,10 000.00 $,0.00 $,10 000.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/A5AC8F87AE34A79385257FF700559225?OpenDocument&lang=fra&,MASHA KRUPP TRANSLATION,4500350965,2016-06-16,0494 Services de Traduction,2016-06-16 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,10 000.00 $,0.00 $,10 000.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/F341681E34B5BCCA85257FF7005592D3?OpenDocument&lang=fra&,MASHA KRUPP TRANSLATION,4500350973,2016-06-16,0494 Services de Traduction,2016-06-16 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,10 000.00 $,0.00 $,10 000.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/B1D8FBF52C54631285257FF700559418?OpenDocument&lang=fra&,TIREE FACILITY SOLUTIONS INC.,4500351012,2016-06-16,0491 Services de conseillers en gestion,2016-06-20 to 2018-06-13,TC - Contrat à source concurrentielle,Ceci est un contrat pluriannuel,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,249 165.00 $,0.00 $,249 165.00 $,Services de soutien et de gestion de programmesServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/EE4206BC1B398CB885257FF700558E94?OpenDocument&lang=fra&,TURTLE ISLAND STAFFING,4500350891,2016-06-16,0813 Services d'aide temporaire,2016-06-16 to 2016-09-02,TC - Contrat à source concurrentielle,Non,"TH - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,15 695.11 $,0.00 $,15 695.11 $,Services administratifs Risques pour la santé liés à l’environne
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/67E88AB6A2F7241785257FF700558F36?OpenDocument&lang=fra&,FEDERAL EXPRESS CANADA LTD.,4500350919,2016-06-15,0213 Services de messager,2016-06-15 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,400 000.00 $,0.00 $,400 000.00 $,Services de courrier et de messageriesRadioprotection
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/CF9B4E2914EC741D85257FF700558FCF?OpenDocument&lang=fra&,PELMOREX MEDIA INC,4500350931,2016-06-15,0341 Services de recherche en communications,2016-06-16 to 2018-05-31,AC - Préavis d'adjudication de contrat,Ceci est un contrat pluriannuel,PS1 - Contrat à long formulaire,Aucun,395 500.00 $,0.00 $,395 500.00 $,Services de communications (y compris les services de pièces d'exposition)Risques pour la santé liés à l'environnement
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/AEFCF31AB6BAF75685257FF70055905D?OpenDocument&lang=fra&,TIREE FACILITY SOLUTIONS INC.,4500350943,2016-06-15,0813 Services d'aide temporaire,2016-06-16 to 2017-12-19,TC - Contrat à source concurrentielle,Ceci est un contrat pluriannuel,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,189 840.00 $,0.00 $,189 840.00 $,Services d'exploitation des installations Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/7493C1700FD9C2BA85257FF700558D72?OpenDocument&lang=fra&,ALLSET INC.,4500350882,2016-06-14,0494 Services de Traduction,2016-06-14 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,22 600.00 $,0.00 $,22 600.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/9F87D439F3428E5F85257FF700558CDC?OpenDocument&lang=fra&,CLS LEXI-TECH LTD.,4500350859,2016-06-14,0494 Services de Traduction,2016-06-14 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,11 300.00 $,0.00 $,11 300.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Produits de santé
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/B3C51CF733F38A0B85257FF700558C56?OpenDocument&lang=fra&,CLS LEXI-TECH LTD.,4500350840,2016-06-14,0494 Services de Traduction,2016-06-14 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,22 600.00 $,0.00 $,22 600.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Produits de santé
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/F3106581F4902F2B85257FF700558DFB?OpenDocument&lang=fra&,MASHA KRUPP TRANSLATION,4500350885,2016-06-14,0494 Services de Traduction,2016-06-14 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,25 000.00 $,0.00 $,25 000.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Services internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/EAF37A352531133085257FF700558BC0?OpenDocument&lang=fra&,CLS LEXI-TECH LTD.,4500350814,2016-06-13,0494 Services de Traduction,2016-06-13 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,28 250.00 $,0.00 $,28 250.00 $,Services de traduction et d'interprétation (y compris le langage gestuel)Produits de santé
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/BC88010DB29BA36285257FF700558B35?OpenDocument&lang=fra&,FERANO CONSTRUCTION,4500350809,2016-06-13,0645 Autres bâtiments ,2016-06-20 to 2016-09-30,OB - Contrat à source concurrentielle,Non,PS1 - Contrat à long formulaire,Aucun,213 344.00 $,0.00 $,213 344.00 $,Établissements de conditionnement physiquesServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/FC4567C5990AC9A185257FF700558A99?OpenDocument&lang=fra&,WARREN WILSON INC.,4500350781,2016-06-13,0491 Services de conseillers en gestion,2016-06-13 to 2016-11-30,TN - Contrat à source unique,Non,PS1 - Contrat à long formulaire,Aucun,13 983.75 $,0.00 $,13 983.75 $,"Études sur l'organisation, l'administration, et le personnelRisques pour la santé liés à l’environne"
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/2D73A2372938D73885257FF700558990?OpenDocument&lang=fra&,CMG OFFICE INTERIORS,4500350760,2016-06-10,0665 Autre équipement ,2016-06-13 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,128 374.95 $,0.00 $,128 374.95 $,Meuble de bureau - remis en état et réparationServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/FEF6F324D6E47A5A85257FF700558A13?OpenDocument&lang=fra&,CMG OFFICE INTERIORS,4500350762,2016-06-10,0665 Autre équipement ,2016-06-10 to 2017-03-31,TC - Contrat à source concurrentielle,Non,"942 - Cette commande subséquente est un contrat en vertu d’un arrangement administratif, connu comme une offre à commandes, qui peut être initié par « SPAC » ou n’importe quel autre ministère",Aucun,115 416.47 $,0.00 $,115 416.47 $,Meuble de bureau - remis en état et réparationServices internes
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/DB3615EA0E3DBEF685257FF700558908?OpenDocument&lang=fra&,MELLIECENT CLEANING LTD,4500350729,2016-06-10,0811 Nettoyage d'immeubles à contrat,2016-06-15 to 2017-06-14,OB - Contrat à source concurrentielle,Non,PS1 - Contrat à long formulaire,Aucun,28 350.00 $,0.00 $,28 350.00 $,Services de garde et de concierge Soutien de l'infrastructure de santé dans les collectivités des Premières nations et des Inuits
http://www.contracts-contrats.hc-sc.gc.ca/cfob/mssid/contractdisc.nsf/WEBbypurposeF/E07CC35D00CC197985257FF70055AF68?OpenDocument&lang=fra&,MICROSOFT CORPORATION,H102062603,2016-06-10,1284 Logiciels client,2016-06-10 to 2017-03-31,TN - Contrat à source unique,Non,9200 - Document contractuel distribué par Services publics et Approvisionnement Canada (PSPC) au nom de Santé Canada,Aucun,10 436.44 $,0.00 $,10 436.44 $,Logiciel de traitement automatique de données (TAD)Services internes
